run,m,n,nT,c,a,b1,bn,σt,g0,g1,g1_std,τpot,tau3,stdp_type,connectivity_algorithm,αrecip,αconv,αdiv,αchain,timestep,pattern,act_corrs,temp_corrs,hit_rates,false_alarm_rates,d_primes
239,5,3000,10,0.75,0.1,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,3,0.3400056514097034,4.2709100918590305e-18,0.6743421052631579,0.19399109792284866,1.3152174688240095
239,5,3000,10,0.75,0.1,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,4,0.3400056514097034,4.2709100918590305e-18,0.6743421052631579,0.19399109792284866,1.3152174688240095
239,5,3000,10,0.75,0.1,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,5,0.7127368756923362,0.9939759036144578,0.535483870967742,0.0,Inf
239,5,3000,10,0.75,0.1,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,1,0.6200100343997337,0.1770611399657091,0.8903225806451613,0.10260223048327137,2.495107954043339
239,5,3000,10,0.75,0.1,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,2,0.42653531449758875,0.0395971156281582,0.6967741935483871,0.1412639405204461,1.5898031080579966
239,5,3000,10,0.75,0.1,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,3,0.3496529350495537,0.03265785155546651,0.603225806451613,0.14981412639405203,1.2989365629579863
239,5,3000,10,0.75,0.1,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,4,0.31909158404734733,0.046257439018731875,0.5645161290322581,0.15204460966542752,1.190133088597564
239,5,3000,10,0.75,0.1,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,5,0.35944360841204215,0.07233901562412211,0.6516129032258065,0.16765799256505576,1.353140121352062
239,5,3000,10,0.75,0.1,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,1,0.3636332084666606,0.07756645089379342,0.6870967741935484,0.18364312267657992,1.3892060338755892
239,5,3000,10,0.75,0.1,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,2,0.36276022217367876,-3.6975272130441185e-17,0.6903225806451613,0.1862453531598513,1.3885825162299843
239,5,3000,10,0.75,0.1,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,3,0.3588350230051654,-3.6975272130441185e-17,0.6903225806451613,0.1895910780669145,1.376169114983629
239,5,3000,10,0.75,0.1,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,4,0.3557598229741421,8.466147484447547e-19,0.6870967741935484,0.19033457249070632,1.364301788522099
239,5,3000,10,0.75,0.1,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,5,0.35447001624705554,8.466147484447547e-19,0.6870967741935484,0.19144981412639406,1.3602038438451898
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,1,0.6633922183537105,0.9966555183946488,0.49833333333333335,0.0,Inf
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,2,0.5303128993741296,0.07996671330483252,0.895,0.25083333333333335,1.9254351145767377
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,3,0.3492364473069441,0.046187021312916236,0.735,0.30833333333333335,1.1285861199043095
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,4,0.30878156479189595,0.051314529049387055,0.6983333333333334,0.32083333333333336,0.9849827898183279
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,5,0.2990969630527158,-0.02540402177550076,0.695,0.3283333333333333,0.9545934647957144
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,1,0.30240446900332785,-1.4309320692091105e-17,0.7466666666666667,0.37125,0.9925814479382349
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,2,0.3108752656904617,4.984997389494913e-18,0.7766666666666666,0.38916666666666666,1.0424755762507165
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,3,0.30922997719897427,2.4156423579197954e-17,0.775,0.38958333333333334,1.0358202020172655
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,4,0.3095773641738298,2.4156423579197954e-17,0.775,0.38916666666666666,1.0369066741222353
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,5,0.3095773641738298,2.4156423579197954e-17,0.775,0.38916666666666666,1.0369066741222353
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,1,0.3095773641738298,2.4156423579197954e-17,0.775,0.38916666666666666,1.0369066741222353
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,2,0.6734216521099275,0.9966442953020134,0.5059422750424448,0.0,Inf
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,3,0.5062662885867799,0.1259219336079876,0.8981324278438031,0.27333056822895063,1.873752598560456
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,4,0.2862518889956882,0.04879459071086976,0.6808149405772496,0.3289091663210286,0.9129061460891028
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,5,0.23495205982627054,0.026863807205286756,0.6281833616298812,0.3392783077561178,0.7414793175292598
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,1,0.21854173915747988,-0.08645598400179695,0.6078098471986417,0.3392783077561178,0.6880488197406365
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,2,0.23513566058959973,2.7948001125528743e-18,0.6825127334465195,0.38863542098714227,0.7576142430394364
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,3,0.24040115581046145,-2.6686162334989595e-17,0.7096774193548387,0.40771464122770634,0.7858703145963302
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,4,0.24108182450816426,-2.6686162334989595e-17,0.7096774193548387,0.4068851099128992,0.7880076043782226
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,5,0.24108182450816426,-2.6686162334989595e-17,0.7096774193548387,0.4068851099128992,0.7880076043782226
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,1,0.24108182450816426,-2.6686162334989595e-17,0.7096774193548387,0.4068851099128992,0.7880076043782226
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,2,0.24108182450816426,-2.6686162334989595e-17,0.7096774193548387,0.4068851099128992,0.7880076043782226
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,3,0.6691755154477959,0.9967637540453076,0.5065573770491804,0.0,Inf
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,4,0.5075882519330301,0.1467637204182678,0.8836065573770492,0.2669456066945607,1.8152876858794549
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,5,0.2983702066324359,0.08050385847414003,0.6868852459016394,0.32301255230125525,0.946331819075868
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,1,0.2176744491820023,0.02460820782508585,0.5983606557377049,0.33347280334728036,0.6794498789563114
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,2,0.20599992124668365,0.05517818806292105,0.601639344262295,0.3493723849372385,0.6446080890142611
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,3,0.2390571707209041,0.02787861727520108,0.6852459016393443,0.3887029288702929,0.7651204330819618
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,4,0.2430895891986456,-0.03839131951391784,0.6967213114754098,0.39497907949790795,0.7813587113273546
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,5,0.2474602866130559,-2.918632610479812e-17,0.7098360655737705,0.401673640167364,0.8019233222631035
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,1,0.24894017625094986,-4.807350499825353e-17,0.7131147540983607,0.40292887029288704,0.8082804933397018
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,2,0.24894017625094986,-4.807350499825353e-17,0.7131147540983607,0.40292887029288704,0.8082804933397018
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,3,0.24894017625094986,-4.807350499825353e-17,0.7131147540983607,0.40292887029288704,0.8082804933397018
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,4,0.6916275807392402,0.9969788519637461,0.533011272141707,0.0,Inf
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,5,0.49914802752047205,0.004780127573210994,0.8647342995169082,0.2639764606977722,1.7329736084142593
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,1,0.3159251479547534,-0.1039367968811123,0.7085346215780999,0.3253467843631778,1.0019077251807134
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,2,0.2595781199450085,-0.05357595094354871,0.644122383252818,0.33081126523749477,0.8071739078430739
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,3,0.259675128341111,-0.031090524262753067,0.6634460547504025,0.3480453972257251,0.8124893468550176
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,4,0.2696217435206012,2.9414049657859856e-17,0.71658615136876,0.3837746952501051,0.8683116503548334
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,5,0.28509257738013394,3.559211171545329e-18,0.7455716586151369,0.39344262295081966,0.9309764807452945
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,1,0.2833821108513317,2.4941789088154283e-17,0.7439613526570048,0.39386296763345946,0.924871350984109
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,2,0.2833821108513317,2.4941789088154283e-17,0.7439613526570048,0.39386296763345946,0.924871350984109
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,3,0.2833821108513317,2.4941789088154283e-17,0.7439613526570048,0.39386296763345946,0.924871350984109
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,4,0.2833821108513317,2.4941789088154283e-17,0.7439613526570048,0.39386296763345946,0.924871350984109
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,5,0.6926352944540989,0.9967637540453075,0.5327586206896552,0.0,Inf
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,1,0.5259145032008999,0.12770431554092995,0.9137931034482759,0.26322314049586776,1.9979288551786256
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,2,0.32757007385827774,0.03122382087866961,0.7327586206896551,0.32520661157024794,1.0743658340597209
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,3,0.2685230173041615,0.008202543858813789,0.6724137931034483,0.3384297520661157,0.863340629441967
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,4,0.2578409898903552,0.020784427340985796,0.6689655172413793,0.3475206611570248,0.8290813025276583
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,5,0.26788792432536823,-0.035273180275445064,0.7068965517241379,0.3702479338842975,0.8755376744454999
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,1,0.27240001837334515,NaN,0.7362068965517241,0.3921487603305785,0.9054179577021071
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,2,0.27073292024917195,-2.5745476786604888e-17,0.7413793103448276,0.39917355371900826,0.9030904218310802
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,3,0.2717962363057355,-1.6695695829287253e-18,0.743103448275862,0.3995867768595041,0.9073597055312885
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,4,0.27145741705444476,-1.6695695829287253e-18,0.743103448275862,0.4,0.9062899832511258
240,5,3000,10,0.75,0.2,0.5,1.0,0.2,0.0,0.2,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,5,0.27145741705444476,-1.6695695829287253e-18,0.743103448275862,0.4,0.9062899832511258
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,1,0.688358652092043,0.923076923076923,0.48148148148148145,0.0,Inf
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,2,0.6686617569263764,0.08324342885178768,0.4444444444444444,0.0,Inf
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,3,0.6790319054079057,0.07714320436523586,0.5555555555555556,0.0010090817356205853,3.2272565743326087
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,4,0.5601383353293261,0.12131732077447072,0.48148148148148145,0.0023545240497813654,2.779855151303209
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,5,0.44824019365334566,0.4968771908787302,0.4074074074074074,0.003699966363942146,2.4440698604191486
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,1,0.3943857617946337,0.32860806629563316,0.37037037037037035,0.004709048099562731,2.2656199274764783
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,2,0.3352183164607644,4.549274198697761e-17,0.2962962962962963,0.004372687521022536,2.086767817474761
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,3,0.2690354732571124,-3.999753761149779e-17,0.2222222222222222,0.004372687521022536,1.8571409587746959
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,4,0.22934401643038352,0.0,0.18518518518518517,0.004372687521022536,1.7260708136774934
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,5,0.2225846931763466,0.0,0.18518518518518517,0.004709048099562731,1.7007126803193082
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,1,0.22298690844375949,-1.152344700477295e-16,0.18518518518518517,0.004709048099562731,1.7007126803193082
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,2,0.713861524283149,0.9285714285714285,0.5185185185185185,0.0,Inf
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,3,0.6944713089708405,0.31553531922064987,0.6296296296296297,0.0016818028927009755,3.263265781859577
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,4,0.5412696418962499,0.35670033100700377,0.4444444444444444,0.0020181634712411706,2.7355983690803023
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,5,0.5152753160445749,-0.1935131859465538,0.48148148148148145,0.003363605785401951,2.6636189604144724
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,1,0.42616409612432543,0.14230098682640996,0.4074074074074074,0.004372687521022536,2.3876314386464634
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,2,0.40889778915659836,0.29424247671116327,0.4074074074074074,0.005045408678102927,2.338482385966468
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,3,0.3787038642947306,0.11130443428375689,0.37037037037037035,0.005045408678102927,2.241829008154668
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,4,0.2968063523272131,0.1978370704496233,0.2962962962962963,0.006054490413723511,1.973869561905784
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,5,0.2692780151551582,3.1078085539638135e-17,0.25925925925925924,0.005718129835183316,1.8834472870531702
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,1,0.2635325671016528,3.1078085539638135e-17,0.25925925925925924,0.006054490413723511,1.8633216277161242
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,2,0.2635325671016528,3.1078085539638135e-17,0.25925925925925924,0.006054490413723511,1.8633216277161242
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,3,0.6614136410123317,0.9333333333333331,0.42857142857142855,0.0,Inf
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,4,0.6460571841453399,0.2014805419085992,0.42857142857142855,0.0,Inf
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,5,0.654516612326825,0.373187370663749,0.42857142857142855,0.0,Inf
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,1,0.6932454452182104,0.3700398809154889,0.4857142857142857,0.0,Inf
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,2,0.676269955478629,0.45278120035629515,0.45714285714285713,0.0,Inf
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,3,0.6779457669168469,0.23653721483484866,0.45714285714285713,0.0,Inf
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,4,0.6989850469474346,0.32970758818602885,0.4857142857142857,0.0,Inf
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,5,0.676269955478629,0.4972224769748383,0.45714285714285713,0.0,Inf
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,1,0.6779457669168469,0.28997080860314967,0.45714285714285713,0.0,Inf
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,2,0.6989850469474346,0.33550958900818495,0.4857142857142857,0.0,Inf
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,3,0.6989850469474346,0.5532804486246142,0.4857142857142857,0.0,Inf
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,4,0.7493402170802125,0.9411764705882352,0.5666666666666667,0.0,Inf
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,5,0.7032096702245784,0.06872161504913599,0.5333333333333333,0.0003367003367003367,3.4838375785346267
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,1,0.7273579534114993,-0.026462603246553435,0.5666666666666667,0.0003367003367003367,3.568079849415603
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,2,0.7076550139495692,-0.011312170999224616,0.5666666666666667,0.0006734006734006734,3.3737098842728552
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,4,3,0.6470098444058139,0.003825715882662035,0.5333333333333333,0.0013468013468013469,3.0843512017085004
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,5,4,0.5993058570402116,-0.1892549372011642,0.4666666666666667,0.0013468013468013469,2.9170477338942424
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,6,5,0.5725071857147115,-0.09676758191067279,0.43333333333333335,0.0013468013468013469,2.832805463013266
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,7,1,0.6241522160723849,0.4193422817480362,0.5,0.0013468013468013469,3.0006994678013714
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,8,2,0.6494366259753844,-0.08256814022676831,0.5333333333333333,0.0013468013468013469,3.0843512017085004
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,9,3,0.6710035420960583,-0.05054733572760008,0.5666666666666667,0.0013468013468013469,3.168593472589477
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,10,4,0.71446074633817,-0.2257498912924032,0.6,0.00101010101010101,3.3405933021158507
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,0,5,0.7909159533978496,0.9473684210526316,0.6129032258064516,0.0,Inf
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,1,1,0.5649359255650448,-0.11168629445152514,0.41935483870967744,0.0013472549680026945,2.797052682162699
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,2,2,0.4887281882964177,0.1962897059574056,0.3870967741935484,0.0023576961940047153,2.5389657052961603
241,5,3000,10,0.25,0.01,0.5,1.0,0.2,0.0,0.25,0.2,1.0,1.0,symmetric,random,1.0,1.0,1.0,1.0,3,3,0.40654006789330405,0.15570491692586733,0.3225806451612903,0.0030313236780060626,2.2838791879754936
